Disposition,OffenderStatus,Offender_Race,Offender_Gender,Offender_Age,PersonType,Victim_Race,Victim_Gender,Victim_Age,Victim_Fatal_Status,Report Type,Category
CLOSED,ARRESTED,BLACK,MALE,63.0,VICTIM,BLACK,MALE,69.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,18.0,VICTIM,BLACK,FEMALE,31.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,43.0,VICTIM,BLACK,FEMALE,69.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,25.0,VICTIM,WHITE,MALE,40.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,MALE,18.0,VICTIM,BLACK,MALE,66.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,35.0,VICTIM,BLACK,FEMALE,45.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,35.0,VICTIM,BLACK,FEMALE,45.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,18.0,VICTIM,BLACK,FEMALE,18.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,28.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,28.0,VICTIM,BLACK,MALE,4.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,32.0,VICTIM,BLACK,FEMALE,28.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,32.0,VICTIM,BLACK,MALE,49.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,WHITE,MALE,70.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,WHITE,MALE,70.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,WHITE,MALE,70.0,Non-fatal,Supplemental Report,Theft
OPEN,ARRESTED,WHITE,MALE,43.0,VICTIM,BLACK,FEMALE,31.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,40.0,VICTIM,BLACK,MALE,67.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,16.0,VICTIM,BLACK,MALE,36.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,BLACK,MALE,36.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,46.0,VICTIM,BLACK,FEMALE,51.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,51.0,VICTIM,BLACK,FEMALE,46.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,45.0,VICTIM,BLACK,FEMALE,39.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,45.0,VICTIM,BLACK,FEMALE,39.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,UNKNOWN,FEMALE,48.0,VICTIM,BLACK,FEMALE,48.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,19.0,VICTIM,WHITE,FEMALE,21.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,15.0,VICTIM,WHITE,FEMALE,13.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,45.0,VICTIM,BLACK,FEMALE,43.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,50.0,VICTIM,BLACK,FEMALE,41.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,16.0,VICTIM,BLACK,MALE,15.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,39.0,VICTIM,BLACK,MALE,51.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,FEMALE,34.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,FEMALE,34.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,42.0,VICTIM,BLACK,MALE,21.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,39.0,VICTIM,BLACK,MALE,34.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,WHITE,FEMALE,33.0,VICTIM,WHITE,FEMALE,39.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,UNKNOWN,FEMALE,44.0,VICTIM,UNKNOWN,FEMALE,23.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,36.0,VICTIM,BLACK,FEMALE,34.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,25.0,VICTIM,BLACK,FEMALE,29.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,25.0,VICTIM,BLACK,FEMALE,29.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,36.0,VICTIM,BLACK,FEMALE,56.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,49.0,VICTIM,BLACK,FEMALE,48.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,49.0,VICTIM,BLACK,FEMALE,48.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,28.0,VICTIM,BLACK,MALE,44.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,28.0,VICTIM,BLACK,MALE,44.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,22.0,VICTIM,BLACK,FEMALE,47.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,45.0,VICTIM,WHITE,MALE,25.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,MALE,34.0,VICTIM,WHITE,MALE,52.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,43.0,VICTIM,WHITE,FEMALE,54.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,WHITE,MALE,27.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,39.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,20.0,VICTIM,BLACK,MALE,23.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,23.0,VICTIM,BLACK,MALE,20.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,42.0,VICTIM,BLACK,FEMALE,40.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,MALE,28.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,WHITE,MALE,29.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,32.0,VICTIM,BLACK,MALE,41.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,32.0,VICTIM,BLACK,FEMALE,28.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,35.0,VICTIM,UNKNOWN,FEMALE,31.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,35.0,VICTIM,BLACK,FEMALE,26.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,35.0,VICTIM,BLACK,FEMALE,26.0,Non-fatal,Supplemental Report,Violence
OPEN,ARRESTED,BLACK,MALE,41.0,VICTIM,BLACK,MALE,25.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,WHITE,FEMALE,26.0,VICTIM,BLACK,FEMALE,66.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,65.0,VICTIM,BLACK,FEMALE,58.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Supplemental Report,Vandalism
OPEN,ARRESTED,BLACK,MALE,64.0,VICTIM,BLACK,MALE,57.0,Non-fatal,Incident Report,Vandalism
OPEN,ARRESTED,BLACK,MALE,64.0,VICTIM,BLACK,MALE,57.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,63.0,VICTIM,BLACK,FEMALE,60.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,19.0,VICTIM,BLACK,MALE,17.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,29.0,VICTIM,BLACK,FEMALE,9.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,19.0,VICTIM,BLACK,FEMALE,29.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,47.0,VICTIM,BLACK,MALE,48.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,14.0,VICTIM,BLACK,FEMALE,36.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,44.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,44.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,24.0,VICTIM,BLACK,FEMALE,21.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,24.0,VICTIM,BLACK,FEMALE,21.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,33.0,VICTIM,BLACK,MALE,46.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,33.0,VICTIM,BLACK,MALE,46.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,33.0,VICTIM,BLACK,MALE,46.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,33.0,VICTIM,BLACK,MALE,46.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,33.0,VICTIM,BLACK,MALE,46.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,61.0,VICTIM,BLACK,FEMALE,58.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,61.0,VICTIM,BLACK,FEMALE,58.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,61.0,VICTIM,BLACK,MALE,64.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,61.0,VICTIM,BLACK,MALE,64.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,61.0,VICTIM,BLACK,MALE,64.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,61.0,VICTIM,BLACK,MALE,64.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,BLACK,FEMALE,19.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,44.0,VICTIM,BLACK,FEMALE,34.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,20.0,VICTIM,BLACK,FEMALE,18.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,48.0,VICTIM,BLACK,FEMALE,44.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,48.0,VICTIM,BLACK,FEMALE,44.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,48.0,VICTIM,BLACK,FEMALE,44.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,48.0,VICTIM,BLACK,FEMALE,44.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,48.0,VICTIM,BLACK,FEMALE,44.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,WHITE,MALE,33.0,VICTIM,WHITE,MALE,52.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,33.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,33.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,55.0,VICTIM,BLACK,FEMALE,71.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,65.0,VICTIM,BLACK,FEMALE,71.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,44.0,VICTIM,BLACK,FEMALE,34.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,44.0,VICTIM,BLACK,FEMALE,34.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,44.0,VICTIM,BLACK,FEMALE,12.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,25.0,VICTIM,BLACK,FEMALE,22.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,25.0,VICTIM,BLACK,FEMALE,22.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,25.0,VICTIM,BLACK,FEMALE,22.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,25.0,VICTIM,BLACK,FEMALE,23.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,25.0,VICTIM,BLACK,FEMALE,23.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,41.0,VICTIM,BLACK,MALE,34.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,41.0,VICTIM,BLACK,MALE,34.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,54.0,VICTIM,BLACK,MALE,58.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,37.0,VICTIM,BLACK,FEMALE,57.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,57.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,26.0,VICTIM,BLACK,FEMALE,31.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,22.0,VICTIM,BLACK,MALE,32.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,40.0,VICTIM,BLACK,FEMALE,36.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,36.0,VICTIM,BLACK,FEMALE,40.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,33.0,VICTIM,BLACK,FEMALE,58.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,44.0,VICTIM,WHITE,MALE,39.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,WHITE,MALE,44.0,VICTIM,WHITE,MALE,39.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,49.0,VICTIM,BLACK,MALE,59.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,UNKNOWN,FEMALE,43.0,VICTIM,BLACK,FEMALE,56.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,UNKNOWN,FEMALE,23.0,VICTIM,BLACK,FEMALE,31.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,56.0,VICTIM,UNKNOWN,FEMALE,23.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,31.0,VICTIM,UNKNOWN,FEMALE,43.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,38.0,VICTIM,BLACK,FEMALE,29.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,38.0,VICTIM,BLACK,FEMALE,29.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,58.0,VICTIM,BLACK,MALE,52.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,58.0,VICTIM,WHITE,FEMALE,31.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,39.0,VICTIM,BLACK,MALE,33.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,15.0,VICTIM,BLACK,MALE,18.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,MALE,32.0,Non-fatal,Supplemental Report,Violence
OPEN,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,23.0,VICTIM,BLACK,MALE,29.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,BLACK,MALE,45.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,BLACK,FEMALE,45.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,BLACK,FEMALE,45.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,49.0,VICTIM,BLACK,FEMALE,48.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,49.0,VICTIM,BLACK,FEMALE,48.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,BLACK,FEMALE,45.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,BLACK,FEMALE,45.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,35.0,VICTIM,BLACK,FEMALE,41.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,35.0,VICTIM,BLACK,FEMALE,41.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,42.0,VICTIM,WHITE,FEMALE,27.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,42.0,VICTIM,BLACK,FEMALE,59.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,MALE,45.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,FEMALE,42.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,21.0,VICTIM,BLACK,FEMALE,21.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,20.0,VICTIM,BLACK,FEMALE,19.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,20.0,VICTIM,BLACK,FEMALE,19.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,WHITE,FEMALE,80.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,54.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,45.0,VICTIM,WHITE,MALE,67.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,44.0,VICTIM,BLACK,FEMALE,22.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,44.0,VICTIM,BLACK,FEMALE,22.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,34.0,VICTIM,BLACK,FEMALE,35.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,33.0,VICTIM,WHITE,FEMALE,34.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,33.0,VICTIM,WHITE,MALE,46.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,38.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,38.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,38.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,36.0,VICTIM,ASIAN,MALE,45.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,24.0,VICTIM,UNKNOWN,FEMALE,52.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,24.0,VICTIM,UNKNOWN,FEMALE,52.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,24.0,VICTIM,BLACK,FEMALE,31.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,MALE,33.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,MALE,33.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,49.0,VICTIM,BLACK,MALE,24.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,49.0,VICTIM,BLACK,FEMALE,54.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,25.0,VICTIM,BLACK,FEMALE,26.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,25.0,VICTIM,BLACK,FEMALE,26.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,22.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,WHITE,MALE,45.0,VICTIM,BLACK,MALE,32.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,35.0,VICTIM,BLACK,MALE,48.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,24.0,VICTIM,BLACK,FEMALE,23.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,24.0,VICTIM,BLACK,FEMALE,23.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,75.0,VICTIM,WHITE,MALE,29.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,FEMALE,51.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,FEMALE,51.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,FEMALE,51.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,45.0,VICTIM,BLACK,FEMALE,56.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,45.0,VICTIM,BLACK,FEMALE,56.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,MALE,55.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,BLACK,FEMALE,23.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,BLACK,FEMALE,23.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,41.0,VICTIM,BLACK,MALE,49.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,20.0,VICTIM,BLACK,MALE,23.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,23.0,VICTIM,BLACK,MALE,24.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,23.0,VICTIM,BLACK,MALE,24.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,23.0,VICTIM,BLACK,MALE,24.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,23.0,VICTIM,BLACK,MALE,24.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,62.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,23.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,40.0,VICTIM,BLACK,FEMALE,18.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,40.0,VICTIM,BLACK,FEMALE,18.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,40.0,VICTIM,BLACK,FEMALE,18.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,MALE,65.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,49.0,VICTIM,BLACK,FEMALE,46.0,Non-fatal,Supplemental Report,Violence
